date,language,percent
2018-01-01,Fortran,0.025484457700860306
2018-02-01,Julia,0.03023418368190139
2018-02-01,Scala,0.21406968639082594
2018-02-01,Python,7.229566892888356
2018-02-01,R,0.65455549430946
2018-02-01,MATLAB,0.31945185716632785
2018-02-01,Fortran,0.03169242405241111
2018-03-01,Julia,0.030365694296777795
2018-03-01,Scala,0.21552432099823815
2018-03-01,Python,7.303870864877468
2018-03-01,R,0.5953759216869545
2018-03-01,MATLAB,0.33882987119016694
2018-03-01,Fortran,0.027401233375984182
2018-04-01,Julia,0.026290487983477436
2018-04-01,Scala,0.20417260379476232
2018-04-01,Python,7.222890251537614
2018-04-01,R,0.5750201602540066
2018-04-01,MATLAB,0.3275356627941564
2018-04-01,Fortran,0.029829592135099406
2018-05-01,Julia,0.02623763339932239
2018-05-01,Scala,0.2094778795591062
2018-05-01,Python,7.173961434064403
2018-05-01,R,0.5702030200362418
2018-05-01,MATLAB,0.3156979760628146
2018-05-01,Fortran,0.02793038394121416
2018-06-01,Julia,0.024859608145788612
2018-06-01,Scala,0.18830225573116002
2018-06-01,Python,7.3598354071317384
2018-06-01,R,0.5753886168967417
2018-06-01,MATLAB,0.2949759474015216
2018-06-01,Fortran,0.029219315544490348
2018-07-01,Julia,0.02591411114598769
2018-07-01,Scala,0.1877860589381784
2018-07-01,Python,7.442733464242177
2018-07-01,R,0.568468001547547
2018-07-01,MATLAB,0.2803103853537824
2018-07-01,Fortran,0.022811717558087755
2018-08-01,Julia,0.03692462872736115
2018-08-01,Scala,0.18534362419733963
2018-08-01,Python,7.316119851941245
2018-08-01,R,0.593315741599647
2018-08-01,MATLAB,0.2522582562569234
2018-08-01,Fortran,0.02602736024928627
2018-09-01,Julia,0.037287353400506304
2018-09-01,Scala,0.17389617729384105
2018-09-01,Python,7.423443880025014
2018-09-01,R,0.5867323905039311
2018-09-01,MATLAB,0.27564216179701634
2018-09-01,Fortran,0.02516478334877219
2018-10-01,Julia,0.206534040367949
2018-10-01,Scala,0.16654283095902658
2018-10-01,Python,7.394486744595954
2018-10-01,R,0.6100341308153573
2018-10-01,MATLAB,0.3055776898386448
2018-10-01,Fortran,0.024592725038384083
2018-11-01,Julia,0.04270882920178698
2018-11-01,Scala,0.17280892259281277
2018-11-01,Python,7.765033547351146
2018-11-01,R,0.6182122763016522
2018-11-01,MATLAB,0.3027511275209854
2018-11-01,Fortran,0.025183209825083267
2018-12-01,Julia,0.03619603351069098
2018-12-01,Scala,0.19035783240973558
2018-12-01,Python,8.055238828089875
2018-12-01,R,0.5613452654624109
2018-12-01,MATLAB,0.2940379961945962
2018-12-01,Fortran,0.024276758553175303
2019-01-01,Julia,0.04114921254234662
2019-01-01,Scala,0.17284335227807537
2019-01-01,Python,8.03983976796509
2019-01-01,R,0.6012449719244087
2019-01-01,MATLAB,0.30512057802148923
2019-01-01,Fortran,0.02590567834143684
2019-02-01,Julia,0.044621175860031524
2019-02-01,Scala,0.16954293538958934
2019-02-01,Python,8.28577540031945
2019-02-01,R,0.6139137417442059
2019-02-01,MATLAB,0.3145398408365287
2019-02-01,Fortran,0.02489668751325924
2019-03-01,Julia,0.04544052019134857
2019-03-01,Scala,0.16710384844560439
2019-03-01,Python,8.018859281702643
2019-03-01,R,0.566540679159878
2019-03-01,MATLAB,0.32387364310575695
2019-03-01,Fortran,0.023306589388465877
2019-04-01,Julia,0.24504508342640127
2019-04-01,Scala,0.1576322300091597
2019-04-01,Python,8.065642564353814
2019-04-01,R,0.5609942394244902
2019-04-01,MATLAB,0.31906832657259454
2019-04-01,Fortran,0.027920380508379156
2019-05-01,Julia,0.053606008725572106
2019-05-01,Scala,0.1483074300809322
2019-05-01,Python,8.045374794712492
2019-05-01,R,0.56070217047469
2019-05-01,MATLAB,0.31526702161376075
2019-05-01,Fortran,0.025627766547727547
2019-06-01,Julia,0.045761986548449575
2019-06-01,Scala,0.14602608680595353
2019-06-01,Python,8.280116128255594
2019-06-01,R,0.5294373254551257
2019-06-01,MATLAB,0.2593179237745476
2019-06-01,Fortran,0.02630283551163138
2019-07-01,Julia,0.050624735760720505
2019-07-01,Scala,0.15413632952724765
2019-07-01,Python,8.21969419227415
2019-07-01,R,0.5021911384091196
2019-07-01,MATLAB,0.24516724883812724
2019-07-01,Fortran,0.02176317608203547
2019-08-01,Julia,0.04450164091081885
2019-08-01,Scala,0.13392343346202537
2019-08-01,Python,7.062577816838779
2019-08-01,R,0.42639268164237565
2019-08-01,MATLAB,0.2096738755139835
2019-08-01,Fortran,0.020855784690179995
2019-09-01,Julia,0.046796264839575996
2019-09-01,Scala,0.1166644523947351
2019-09-01,Python,6.712921225694411
2019-09-01,R,0.4130407963787164
2019-09-01,MATLAB,0.21429012023496588
2019-09-01,Fortran,0.018327054290784517
2019-10-01,Julia,0.06809678011671301
2019-10-01,Scala,0.1259182425193863
2019-10-01,Python,7.418536186750556
2019-10-01,R,0.47704226499618774
2019-10-01,MATLAB,0.2528092961832971
2019-10-01,Fortran,0.020246631945415566
2019-11-01,Julia,0.04442951015531661
2019-11-01,Scala,0.12575915969733173
2019-11-01,Python,7.528188470728793
2019-11-01,R,0.45985165272799683
2019-11-01,MATLAB,0.248344782954998
2019-11-01,Fortran,0.018356730386300278
2019-12-01,Julia,0.037321793590549
2019-12-01,Scala,0.136021785480104
2019-12-01,Python,7.837851584354814
2019-12-01,R,0.4281352712256532
2019-12-01,MATLAB,0.24674997972388746
2019-12-01,Fortran,0.020001182200459957
2020-01-01,Julia,0.038119538766415786
2020-01-01,Scala,0.12013430399112854
2020-01-01,Python,7.446144920988592
2020-01-01,R,0.5559420274974074
2020-01-01,MATLAB,0.23128420490599746
2020-01-01,Fortran,0.018482200614019777
2020-02-01,Julia,0.04047369300432423
2020-02-01,Scala,0.12202426370752299
2020-02-01,Python,7.562428107924219
2020-02-01,R,0.49298285085594923
2020-02-01,MATLAB,0.23120069342112484
2020-02-01,Fortran,0.015320891241577279
2020-03-01,Julia,0.03423300616091463
2020-03-01,Scala,0.11907132577709437
2020-03-01,Python,7.416911823577355
2020-03-01,R,0.4894755318690298
2020-03-01,MATLAB,0.22567095665598447
2020-03-01,Fortran,0.01760407962997559
2020-04-01,Julia,0.038384228624252344
2020-04-01,Scala,0.12219062636172918
2020-04-01,Python,8.156823283304059
2020-04-01,R,0.5447166280578228
2020-04-01,MATLAB,0.23195254930676287
2020-04-01,Fortran,0.01712066374267692
2020-05-01,Julia,0.041147222562477034
2020-05-01,Scala,0.13334099948253492
2020-05-01,Python,8.621368057656108
2020-05-01,R,0.5764610888765008
2020-05-01,MATLAB,0.23888387533841465
2020-05-01,Fortran,0.016248903199034066
2020-06-01,Julia,0.03845351617026511
2020-06-01,Scala,0.10872878772482471
2020-06-01,Python,8.374737269960798
2020-06-01,R,0.5671225110841325
2020-06-01,MATLAB,0.22858181934869692
2020-06-01,Fortran,0.01636547419763717
2020-07-01,Julia,0.033259895207980714
2020-07-01,Scala,0.0956805721739726
2020-07-01,Python,8.145924287817953
2020-07-01,R,0.5196015454176581
2020-07-01,MATLAB,0.20013013388015854
2020-07-01,Fortran,0.01670777887202775
2020-08-01,Julia,0.039676165386963086
2020-08-01,Scala,0.09969908225442006
2020-08-01,Python,8.177198787761965
2020-08-01,R,0.49565757488139983
2020-08-01,MATLAB,0.1872972017862306
2020-08-01,Fortran,0.015634872190274252
2020-09-01,Julia,0.040048913337828486
2020-09-01,Scala,0.08839580251612515
2020-09-01,Python,7.974156028777579
2020-09-01,R,0.48898431285058325
2020-09-01,MATLAB,0.19691543865733782
2020-09-01,Fortran,0.016645640159023006
2020-10-01,Julia,0.03723031411158443
2020-10-01,Scala,0.08861390485063976
2020-10-01,Python,7.966999356625629
2020-10-01,R,0.4782847955907026
2020-10-01,MATLAB,0.2025117987951004
2020-10-01,Fortran,0.017127863579685106
2020-11-01,Julia,0.03472292041339893
2020-11-01,Scala,0.0863168643044945
2020-11-01,Python,8.033795014122127
2020-11-01,R,0.503580433340085
2020-11-01,MATLAB,0.20147140827435425
2020-11-01,Fortran,0.015841106346790753
2020-12-01,Julia,0.0459006447474097
2020-12-01,Scala,0.10706835118220268
2020-12-01,Python,8.395193113411391
2020-12-01,R,0.4556248181752629
2020-12-01,MATLAB,0.21587724685645232
2020-12-01,Fortran,0.015167602002123465
2021-01-01,Julia,0.03728068836866
2021-01-01,Scala,0.0873325949190272
2021-01-01,Python,8.12296429364599
2021-01-01,R,0.45262699732226996
2021-01-01,MATLAB,0.1868729719235098
2021-01-01,Fortran,0.014743244518588463
2021-02-01,Julia,0.0385350432017395
2021-02-01,Scala,0.08820568824124402
2021-02-01,Python,7.940319034992652
2021-02-01,R,0.45055231119904543
2021-02-01,MATLAB,0.17587413253417483
2021-02-01,Fortran,0.015287032347458129
2021-03-01,Julia,0.03857074827646848
2021-03-01,Scala,0.08563812655236394
2021-03-01,Python,7.504263134703201
2021-03-01,R,0.39041026867134443
2021-03-01,MATLAB,0.1803261520343501
2021-03-01,Fortran,0.01806027864994477
2021-04-01,Julia,0.0352819352866476
2021-04-01,Scala,0.07918297348578673
2021-04-01,Python,7.510702388417859
2021-04-01,R,0.37327965323818485
2021-04-01,MATLAB,0.1758055337057269
2021-04-01,Fortran,0.014459149278432063
2021-05-01,Julia,0.0335173835791018
2021-05-01,Scala,0.079786783209563
2021-05-01,Python,7.633988630287078
2021-05-01,R,0.36896089946788263
2021-05-01,MATLAB,0.1701296159601305
2021-05-01,Fortran,0.011519192747300504
2021-06-01,Julia,0.03137966171250722
2021-06-01,Scala,0.06516419243141178
2021-06-01,Python,7.249322466945657
2021-06-01,R,0.33101858226765957
2021-06-01,MATLAB,0.1605444002819127
2021-06-01,Fortran,0.01256737996891513
2021-07-01,Julia,0.029116900440705352
2021-07-01,Scala,0.06486991903563036
2021-07-01,Python,6.651142623973312
2021-07-01,R,0.2855022068821019
2021-07-01,MATLAB,0.12731653649809063
2021-07-01,Fortran,0.012973983807126072
2021-08-01,Julia,0.02794081979141402
2021-08-01,Scala,0.08102837739510066
2021-08-01,Python,6.7701770555420815
2021-08-01,R,0.30327431481930633
2021-08-01,MATLAB,0.1223963133640553
2021-08-01,Fortran,0.011525588163958283
2021-09-01,Julia,0.030301882504450588
2021-09-01,Scala,0.0639502107709218
2021-09-01,Python,6.953031714376809
2021-09-01,R,0.30290850265674696
2021-09-01,MATLAB,0.13312234789576594
2021-09-01,Fortran,0.011510302456180867
2021-10-01,Julia,0.031059190457694286
2021-10-01,Scala,0.06449646278337909
2021-10-01,Python,7.0621825170627375
2021-10-01,R,0.3143391850962006
2021-10-01,MATLAB,0.15425103752829378
2021-10-01,Fortran,0.012430882491768595
2021-11-01,Julia,0.032302230335646845
2021-11-01,Scala,0.07649553399439304
2021-11-01,Python,7.368279506161132
2021-11-01,R,0.32539310925266274
2021-11-01,MATLAB,0.15754746057053445
2021-11-01,Fortran,0.012298555586507743
2021-12-01,Julia,0.03851074631405249
2021-12-01,Scala,0.08504141229272101
2021-12-01,Python,7.533503970995128
2021-12-01,R,0.3091452051851051
2021-12-01,MATLAB,0.14095387108660076
2021-12-01,Fortran,0.012672986262482892
2022-01-01,Julia,0.028530071812525957
2022-01-01,Scala,0.06311813040374958
2022-01-01,Python,7.155497690688671
2022-01-01,R,0.31312007640508915
2022-01-01,MATLAB,0.12809765339313253
2022-01-01,Fortran,0.01055917248577473
2022-02-01,Julia,0.030128628465181866
2022-02-01,Scala,0.05381596394815245
2022-02-01,Python,6.878504401030745
2022-02-01,R,0.3166276437438596
2022-02-01,MATLAB,0.12712895988009498
2022-02-01,Fortran,0.009938984332766892
2022-03-01,Julia,0.02851569000681461
2022-03-01,Scala,0.06735654998414783
2022-03-01,Python,6.90185986679316
2022-03-01,R,0.2965449551826887
2022-03-01,MATLAB,0.1352597266137937
2022-03-01,Fortran,0.010446642558407057
2022-04-01,Julia,0.027691325409586045
2022-04-01,Scala,0.06914753369488232
2022-04-01,Python,7.096992663899042
2022-04-01,R,0.28951490743277825
2022-04-01,MATLAB,0.12491792769365187
2022-04-01,Fortran,0.010210570396066734
2022-05-01,Julia,0.026421076470144182
2022-05-01,Scala,0.05557325143720223
2022-05-01,Python,7.235753945823598
2022-05-01,R,0.2755647696886118
2022-05-01,MATLAB,0.1348671673476001
2022-05-01,Fortran,0.01009585848859168
2022-06-01,Julia,0.02677723953788676
2022-06-01,Scala,0.05100122619969374
2022-06-01,Python,7.260461794081433
2022-06-01,R,0.25902750427829435
2022-06-01,MATLAB,0.11384316261220748
2022-06-01,Fortran,0.010308758487172137
2022-07-01,Julia,0.02492930255927956
2022-07-01,Scala,0.057169912199898226
2022-07-01,Python,6.9981125876873715
2022-07-01,R,0.2470062291047997
2022-07-01,MATLAB,0.1092831054052139
2022-07-01,Fortran,0.009920187581728818
2022-08-01,Julia,0.023996250509920325
2022-08-01,Scala,0.05634562619734456
2022-08-01,Python,7.1826852776320615
2022-08-01,R,0.24594638022636056
2022-08-01,MATLAB,0.10275862718362083
2022-08-01,Fortran,0.01032750021945938
2022-09-01,Julia,0.022657835744153792
2022-09-01,Scala,0.05239087430601426
2022-09-01,Python,7.22827927057237
2022-09-01,R,0.25284540595909677
2022-09-01,MATLAB,0.10658635499873105
2022-09-01,Fortran,0.010054235583056865
2022-10-01,Julia,0.021499519060949088
2022-10-01,Scala,0.04075893575468366
2022-10-01,Python,7.268995590003352
2022-10-01,R,0.24064709454625224
2022-10-01,MATLAB,0.09883768737295273
2022-10-01,Fortran,0.009015046111960863
